_id,Region,CountryName,Brand,Store Number,Ownership Type,City,State/Province,Country
6609d38b84cdd505fad727c2,Americas,United States of America,Starbucks,29541-237436,Licensed,Santa Barbara,CA,US
6609d38b84cdd505fad727c3,Americas,United States of America,Starbucks,576-298,Company Owned,Santa Barbara,CA,US
6609d38b84cdd505fad727c4,Americas,United States of America,Starbucks,16446-160287,Company Owned,Santa Barbara,CA,US
6609d38b84cdd505fad727c5,Americas,United States of America,Starbucks,6674-71062,Company Owned,Santa Barbara,CA,US
6609d38b84cdd505fad727c6,Americas,United States of America,Starbucks,564-506,Company Owned,Santa Barbara,CA,US
6609d38b84cdd505fad727c7,Americas,United States of America,Starbucks,9634-97432,Company Owned,Santa Barbara,CA,US
6609d38b84cdd505fad727c8,Americas,United States of America,Starbucks,5782-18036,Company Owned,Santa Barbara,CA,US
6609d38b84cdd505fad727c9,Americas,United States of America,Starbucks,5686-4550,Company Owned,Santa Clara,CA,US
6609d38b84cdd505fad727ca,Americas,United States of America,Starbucks,5920-36180,Company Owned,Santa Clara,CA,US
6609d38b84cdd505fad727cb,Americas,United States of America,Starbucks,7981-95789,Company Owned,Santa Clara,CA,US
6609d38b84cdd505fad727cc,Americas,United States of America,Starbucks,74299-76584,Licensed,Santa Clara,CA,US
6609d38b84cdd505fad727cd,Americas,United States of America,Starbucks,74337-122544,Licensed,Santa Clara,CA,US
6609d38b84cdd505fad727ce,Americas,United States of America,Starbucks,5619-1443,Company Owned,Santa Clara,CA,US
6609d38b84cdd505fad727cf,Americas,United States of America,Starbucks,23498-215304,Licensed,Santa Clara,CA,US
6609d38b84cdd505fad727d0,Americas,United States of America,Starbucks,5913-29495,Company Owned,Santa Clara,CA,US
6609d38b84cdd505fad727d1,Americas,United States of America,Teavana,28193-249740,Company Owned,Santa Clara,CA,US
6609d38b84cdd505fad727d2,Americas,United States of America,Starbucks,3458-87674,Company Owned,Santa Clara,CA,US
6609d38b84cdd505fad727d3,Americas,United States of America,Starbucks,75981-107178,Licensed,Santa Clara,CA,US
6609d38b84cdd505fad727d4,Americas,United States of America,Starbucks,5730-8405,Company Owned,Santa Clara,CA,US
6609d38b84cdd505fad727d5,Americas,United States of America,Starbucks,5412-401,Company Owned,Santa Clara,CA,US
6609d38b84cdd505fad727d6,Americas,United States of America,Starbucks,20769-207704,Company Owned,Santa Clara,CA,US
6609d38b84cdd505fad727d7,Americas,United States of America,Starbucks,614-328,Company Owned,Santa Clara,CA,US
6609d38b84cdd505fad727d8,Americas,United States of America,Starbucks,10182-99743,Company Owned,Santa Clarita,CA,US
6609d38b84cdd505fad727d9,Americas,United States of America,Starbucks,6584-65300,Company Owned,Santa Clarita,CA,US
6609d38b84cdd505fad727da,Americas,United States of America,Starbucks,562-504,Company Owned,Santa Clarita,CA,US
6609d38b84cdd505fad727db,Americas,United States of America,Starbucks,5942-45259,Company Owned,Santa Clarita,CA,US
6609d38b84cdd505fad727dc,Americas,United States of America,Starbucks,19885-173855,Licensed,Santa Clarita,CA,US
6609d38b84cdd505fad727dd,Americas,United States of America,Starbucks,20489-206264,Company Owned,Santa Clarita,CA,US
6609d38b84cdd505fad727de,Americas,United States of America,Starbucks,6810-82121,Company Owned,Santa Clarita,CA,US
6609d38b84cdd505fad727df,Americas,United States of America,Starbucks,6572-64759,Company Owned,Santa Clarita,CA,US
6609d38b84cdd505fad727e0,Americas,United States of America,Starbucks,20227-204225,Company Owned,Santa Clarita,CA,US
6609d38b84cdd505fad727e1,Americas,United States of America,Starbucks,5789-18760,Company Owned,Santa Clarita,CA,US
6609d38b84cdd505fad727e2,Americas,United States of America,Starbucks,6760-78102,Company Owned,Santa Clarita,CA,US
6609d38b84cdd505fad727e3,Americas,United States of America,Starbucks,70331-90574,Licensed,Santa Clarita,CA,US
6609d38b84cdd505fad727e4,Americas,United States of America,Starbucks,6693-75040,Company Owned,Santa Clarita,CA,US
6609d38b84cdd505fad727e5,Americas,United States of America,Starbucks,6711-40579,Company Owned,Santa Clarita,CA,US
6609d38b84cdd505fad727e6,Americas,United States of America,Starbucks,26673-244864,Company Owned,Santa Cruz,CA,US
6609d38b84cdd505fad727e7,Americas,United States of America,Starbucks,5241-371,Company Owned,Santa Cruz,CA,US
6609d38b84cdd505fad727e8,Americas,United States of America,Starbucks,3781-140185,Licensed,Santa Cruz,CA,US
6609d38b84cdd505fad727e9,Americas,United States of America,Starbucks,24168-231371,Company Owned,Santa Fe Springs,CA,US
6609d38b84cdd505fad727ea,Americas,United States of America,Starbucks,9327-96152,Company Owned,Santa Fe Springs,CA,US
6609d38b84cdd505fad727eb,Americas,United States of America,Starbucks,6613-68460,Company Owned,Santa Fe Springs,CA,US
6609d38b84cdd505fad727ec,Americas,United States of America,Starbucks,6518-64461,Company Owned,Santa Fe Springs,CA,US
6609d38b84cdd505fad727ed,Americas,United States of America,Starbucks,24287-231369,Company Owned,Santa Fe Springs,CA,US
6609d38b84cdd505fad727ee,Americas,United States of America,Starbucks,73649-84483,Licensed,Santa Maria,CA,US
6609d38b84cdd505fad727ef,Americas,United States of America,Starbucks,6934-89144,Company Owned,Santa Maria,CA,US
6609d38b84cdd505fad727f0,Americas,United States of America,Starbucks,25042-239406,Company Owned,Santa Maria,CA,US
6609d38b84cdd505fad727f1,Americas,United States of America,Starbucks,5917-219125,Company Owned,Santa Maria,CA,US
6609d38b84cdd505fad727f2,Americas,United States of America,Starbucks,24592-235446,Licensed,Santa Maria,CA,US
6609d38b84cdd505fad727f3,Americas,United States of America,Starbucks,10185-99739,Company Owned,Santa Maria,CA,US
6609d38b84cdd505fad727f4,Americas,United States of America,Starbucks,6997-88002,Company Owned,Santa Maria,CA,US
6609d38b84cdd505fad727f5,Americas,United States of America,Starbucks,5493-1376,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad727f6,Americas,United States of America,Starbucks,17403-162764,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad727f7,Americas,United States of America,Starbucks,5667-2401,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad727f8,Americas,United States of America,Starbucks,19895-184244,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad727f9,Americas,United States of America,Starbucks,529-473,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad727fa,Americas,United States of America,Starbucks,647-365,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad727fb,Americas,United States of America,Starbucks,74799-98878,Licensed,Santa Monica,CA,US
6609d38b84cdd505fad727fc,Americas,United States of America,Starbucks,74781-98357,Licensed,Santa Monica,CA,US
6609d38b84cdd505fad727fd,Americas,United States of America,Starbucks,574-296,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad727fe,Americas,United States of America,Starbucks,5826-5897,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad727ff,Americas,United States of America,Starbucks,7975-95815,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad72800,Americas,United States of America,Starbucks,79544-104485,Licensed,Santa Monica,CA,US
6609d38b84cdd505fad72801,Americas,United States of America,Starbucks,6861-83040,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad72802,Americas,United States of America,Starbucks,25579-237064,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad72803,Americas,United States of America,Starbucks,23517-218564,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad72804,Americas,United States of America,Starbucks,21893-205864,Licensed,Santa Monica,CA,US
6609d38b84cdd505fad72805,Americas,United States of America,Starbucks,22065-217151,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad72806,Americas,United States of America,Starbucks,22382-220265,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad72807,Americas,United States of America,Starbucks,506-449,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad72808,Americas,United States of America,Starbucks,18380-179545,Licensed,Santa Monica,CA,US
6609d38b84cdd505fad72809,Americas,United States of America,Starbucks,654-329,Company Owned,Santa Monica,CA,US
6609d38b84cdd505fad7280a,Americas,United States of America,Starbucks,22257-196805,Company Owned,Santa Paula,CA,US
6609d38b84cdd505fad7280b,Americas,United States of America,Starbucks,74886-100489,Licensed,Santa Paula,CA,US
6609d38b84cdd505fad7280c,Americas,United States of America,Starbucks,76425-97418,Licensed,Santa Rosa,CA,US
6609d38b84cdd505fad7280d,Americas,United States of America,Starbucks,3456-86220,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad7280e,Americas,United States of America,Starbucks,48753-251217,Licensed,SANTA ROSA,CA,US
6609d38b84cdd505fad7280f,Americas,United States of America,Starbucks,5778-15253,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad72810,Americas,United States of America,Starbucks,13227-106975,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad72811,Americas,United States of America,Starbucks,5849-27427,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad72812,Americas,United States of America,Starbucks,13463-105317,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad72813,Americas,United States of America,Starbucks,74855-73627,Licensed,Santa Rosa,CA,US
6609d38b84cdd505fad72814,Americas,United States of America,Starbucks,74409-82477,Licensed,Santa Rosa,CA,US
6609d38b84cdd505fad72815,Americas,United States of America,Starbucks,19815-197110,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad72816,Americas,United States of America,Starbucks,3470-93614,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad72817,Americas,United States of America,Starbucks,2843-73243,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad72818,Americas,United States of America,Teavana,28457-250032,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad72819,Americas,United States of America,Starbucks,74949-101845,Licensed,Santa Rosa,CA,US
6609d38b84cdd505fad7281a,Americas,United States of America,Starbucks,640-357,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad7281b,Americas,United States of America,Starbucks,21582-210186,Licensed,Santa Rosa,CA,US
6609d38b84cdd505fad7281c,Americas,United States of America,Starbucks,74171-24531,Licensed,Santa Rosa,CA,US
6609d38b84cdd505fad7281d,Americas,United States of America,Starbucks,6764-79423,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad7281e,Americas,United States of America,Starbucks,11337-104551,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad7281f,Americas,United States of America,Starbucks,9749-95869,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad72820,Americas,United States of America,Starbucks,632-380,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad72821,Americas,United States of America,Starbucks,6789-80880,Company Owned,Santa Rosa,CA,US
6609d38b84cdd505fad72822,Americas,United States of America,Starbucks,6636-63839,Company Owned,Santee,CA,US
6609d38b84cdd505fad72823,Americas,United States of America,Starbucks,14489-120945,Company Owned,Santee,CA,US
6609d38b84cdd505fad72824,Americas,United States of America,Starbucks,26331-244067,Company Owned,Santee,CA,US
6609d38b84cdd505fad72825,Americas,United States of America,Starbucks,5912-33779,Company Owned,Santee,CA,US
6609d38b84cdd505fad72826,Americas,United States of America,Starbucks,74619-90569,Licensed,Santee,CA,US
6609d38b84cdd505fad72827,Americas,United States of America,Starbucks,10253-100062,Company Owned,Saratoga,CA,US
6609d38b84cdd505fad72828,Americas,United States of America,Starbucks,17714-155684,Company Owned,Saratoga,CA,US
6609d38b84cdd505fad72829,Americas,United States of America,Starbucks,5417-1064,Company Owned,Saratoga,CA,US
6609d38b84cdd505fad7282a,Americas,United States of America,Starbucks,79742-133465,Licensed,Saratoga,CA,US
6609d38b84cdd505fad7282b,Americas,United States of America,Starbucks,47586-258975,Licensed,Saugus,CA,US
6609d38b84cdd505fad7282c,Americas,United States of America,Starbucks,73603-80601,Licensed,Saugus,CA,US
6609d38b84cdd505fad7282d,Americas,United States of America,Starbucks,10144-98951,Company Owned,Saugus,CA,US
6609d38b84cdd505fad7282e,Americas,United States of America,Starbucks,606-321,Company Owned,Sausalito,CA,US
6609d38b84cdd505fad7282f,Americas,United States of America,Starbucks,9324-96177,Company Owned,Sausalito,CA,US
6609d38b84cdd505fad72830,Americas,United States of America,Starbucks,5905-33879,Company Owned,Scotts Valley,CA,US
6609d38b84cdd505fad72831,Americas,United States of America,Starbucks,9261-95920,Company Owned,Scotts Valley,CA,US
6609d38b84cdd505fad72832,Americas,United States of America,Starbucks,74794-99745,Licensed,Scotts Valley,CA,US
6609d38b84cdd505fad72833,Americas,United States of America,Starbucks,29836-255024,Licensed,Seal Beach,CA,US
6609d38b84cdd505fad72834,Americas,United States of America,Starbucks,5961-15935,Company Owned,Seal Beach,CA,US
6609d38b84cdd505fad72835,Americas,United States of America,Starbucks,13748-107954,Company Owned,Seal Beach,CA,US
6609d38b84cdd505fad72836,Americas,United States of America,Starbucks,79741-126993,Licensed,Seal Beach,CA,US
6609d38b84cdd505fad72837,Americas,United States of America,Starbucks,49343-267857,Licensed,SEAL BEACH,CA,US
6609d38b84cdd505fad72838,Americas,United States of America,Starbucks,16762-127505,Licensed,Seaside,CA,US
6609d38b84cdd505fad72839,Americas,United States of America,Starbucks,9869-93945,Company Owned,Seaside,CA,US
6609d38b84cdd505fad7283a,Americas,United States of America,Starbucks,10548-101485,Company Owned,Sebastopol,CA,US
6609d38b84cdd505fad7283b,Americas,United States of America,Starbucks,74201-27650,Licensed,Sebastopol,CA,US
6609d38b84cdd505fad7283c,Americas,United States of America,Starbucks,29382-253251,Company Owned,Selma,CA,US
6609d38b84cdd505fad7283d,Americas,United States of America,Starbucks,5777-16654,Company Owned,Sherman Oaks,CA,US
6609d38b84cdd505fad7283e,Americas,United States of America,Starbucks,5815-8729,Company Owned,Sherman Oaks,CA,US
6609d38b84cdd505fad7283f,Americas,United States of America,Starbucks,18356-188205,Company Owned,Sherman Oaks,CA,US
6609d38b84cdd505fad72840,Americas,United States of America,Starbucks,19837-171185,Licensed,Sherman Oaks,CA,US
6609d38b84cdd505fad72841,Americas,United States of America,Starbucks,5996-52599,Company Owned,Sherman Oaks,CA,US
6609d38b84cdd505fad72842,Americas,United States of America,Starbucks,548-491,Company Owned,Sherman Oaks,CA,US
6609d38b84cdd505fad72843,Americas,United States of America,Starbucks,5552-796,Company Owned,Sherman Oaks,CA,US
6609d38b84cdd505fad72844,Americas,United States of America,Starbucks,5266-693,Company Owned,Sierra Madre,CA,US
6609d38b84cdd505fad72845,Americas,United States of America,Starbucks,23315-218444,Company Owned,Signal Hill,CA,US
6609d38b84cdd505fad72846,Americas,United States of America,Starbucks,5787-10754,Company Owned,Signal Hill,CA,US
6609d38b84cdd505fad72847,Americas,United States of America,Starbucks,6609-246705,Company Owned,Simi Valley,CA,US
6609d38b84cdd505fad72848,Americas,United States of America,Starbucks,74872-96289,Licensed,Simi Valley,CA,US
6609d38b84cdd505fad72849,Americas,United States of America,Starbucks,2887-86482,Company Owned,Simi Valley,CA,US
6609d38b84cdd505fad7284a,Americas,United States of America,Starbucks,74669-95992,Licensed,Simi Valley,CA,US
6609d38b84cdd505fad7284b,Americas,United States of America,Starbucks,73207-21482,Licensed,Simi Valley,CA,US
6609d38b84cdd505fad7284c,Americas,United States of America,Starbucks,9744-98033,Company Owned,Simi Valley,CA,US
6609d38b84cdd505fad7284d,Americas,United States of America,Starbucks,9075-151165,Licensed,Simi Valley,CA,US
6609d38b84cdd505fad7284e,Americas,United States of America,Starbucks,27481-247624,Company Owned,Simi Valley,CA,US
6609d38b84cdd505fad7284f,Americas,United States of America,Starbucks,74521-27672,Licensed,Simi Valley,CA,US
6609d38b84cdd505fad72850,Americas,United States of America,Starbucks,5554-1823,Company Owned,Simi Valley,CA,US
6609d38b84cdd505fad72851,Americas,United States of America,Starbucks,6860-82126,Company Owned,Solana Beach,CA,US
6609d38b84cdd505fad72852,Americas,United States of America,Starbucks,5679-1997,Company Owned,Solana Beach,CA,US
6609d38b84cdd505fad72853,Americas,United States of America,Starbucks,6799-81361,Company Owned,Soledad,CA,US
6609d38b84cdd505fad72854,Americas,United States of America,Starbucks,79636-107003,Licensed,Sonoma,CA,US
6609d38b84cdd505fad72855,Americas,United States of America,Starbucks,3471-94127,Company Owned,Sonoma,CA,US
6609d38b84cdd505fad72856,Americas,United States of America,Starbucks,3499-129845,Licensed,Sonora,CA,US
6609d38b84cdd505fad72857,Americas,United States of America,Starbucks,11601-103746,Company Owned,Sonora,CA,US
6609d38b84cdd505fad72858,Americas,United States of America,Starbucks,6439-48199,Company Owned,Sonora,CA,US
6609d38b84cdd505fad72859,Americas,United States of America,Starbucks,74951-101849,Licensed,Soquel,CA,US
6609d38b84cdd505fad7285a,Americas,United States of America,Starbucks,10669-100788,Company Owned,Soquel,CA,US
6609d38b84cdd505fad7285b,Americas,United States of America,Starbucks,79760-108476,Licensed,SOUTH CORONA,CA,US
6609d38b84cdd505fad7285c,Americas,United States of America,Starbucks,27215-245385,Company Owned,South El Monte,CA,US
6609d38b84cdd505fad7285d,Americas,United States of America,Starbucks,3973-146285,Licensed,South Gate,CA,US
6609d38b84cdd505fad7285e,Americas,United States of America,Starbucks,6991-86062,Company Owned,South Lake Tahoe,CA,US
6609d38b84cdd505fad7285f,Americas,United States of America,Starbucks,21756-215164,Company Owned,South Lake Tahoe,CA,US
6609d38b84cdd505fad72860,Americas,United States of America,Starbucks,5478-1134,Company Owned,South Lake Tahoe,CA,US
6609d38b84cdd505fad72861,Americas,United States of America,Starbucks,74189-35461,Licensed,South Lake Tahoe,CA,US
6609d38b84cdd505fad72862,Americas,United States of America,Starbucks,5648-1811,Company Owned,South Pasadena,CA,US
6609d38b84cdd505fad72863,Americas,United States of America,Starbucks,74686-96297,Licensed,South Pasadena,CA,US
6609d38b84cdd505fad72864,Americas,United States of America,Starbucks,6980-86481,Company Owned,South Pasadena,CA,US
6609d38b84cdd505fad72865,Americas,United States of America,Starbucks,10225-98587,Company Owned,South San Francisco,CA,US
6609d38b84cdd505fad72866,Americas,United States of America,Starbucks,9687-72943,Company Owned,South San Francisco,CA,US
6609d38b84cdd505fad72867,Americas,United States of America,Starbucks,79650-115165,Licensed,South San Francisco,CA,US
6609d38b84cdd505fad72868,Americas,United States of America,Starbucks,5312-907,Company Owned,South San Francisco,CA,US
6609d38b84cdd505fad72869,Americas,United States of America,Starbucks,8636-93711,Company Owned,Southgate,CA,US
6609d38b84cdd505fad7286a,Americas,United States of America,Starbucks,5834-22761,Company Owned,Southgate,CA,US
6609d38b84cdd505fad7286b,Americas,United States of America,Starbucks,9350-95417,Company Owned,Spring Valley,CA,US
6609d38b84cdd505fad7286c,Americas,United States of America,Starbucks,6793-193504,Company Owned,Spring Valley,CA,US
6609d38b84cdd505fad7286d,Americas,United States of America,Starbucks,17211-170948,Company Owned,Stanford,CA,US
6609d38b84cdd505fad7286e,Americas,United States of America,Starbucks,6576-15934,Company Owned,Stanton,CA,US
6609d38b84cdd505fad7286f,Americas,United States of America,Starbucks,5308-314,Company Owned,Stevenson Ranch,CA,US
6609d38b84cdd505fad72870,Americas,United States of America,Starbucks,6550-62567,Company Owned,Stockton,CA,US
6609d38b84cdd505fad72871,Americas,United States of America,Starbucks,74464-83281,Licensed,Stockton,CA,US
6609d38b84cdd505fad72872,Americas,United States of America,Starbucks,13402-107358,Company Owned,Stockton,CA,US
6609d38b84cdd505fad72873,Americas,United States of America,Starbucks,5470-1194,Company Owned,Stockton,CA,US
6609d38b84cdd505fad72874,Americas,United States of America,Starbucks,10818-102498,Company Owned,Stockton,CA,US
6609d38b84cdd505fad72875,Americas,United States of America,Starbucks,10183-99965,Company Owned,Stockton,CA,US
6609d38b84cdd505fad72876,Americas,United States of America,Starbucks,7957-95208,Company Owned,Stockton,CA,US
6609d38b84cdd505fad72877,Americas,United States of America,Starbucks,5319-859,Company Owned,Stockton,CA,US
6609d38b84cdd505fad72878,Americas,United States of America,Starbucks,6795-71922,Company Owned,Stockton,CA,US
6609d38b84cdd505fad72879,Americas,United States of America,Starbucks,79643-114724,Licensed,Stockton,CA,US
6609d38b84cdd505fad7287a,Americas,United States of America,Starbucks,76158-92528,Licensed,Stockton,CA,US
6609d38b84cdd505fad7287b,Americas,United States of America,Starbucks,8979-86211,Company Owned,Stockton,CA,US
6609d38b84cdd505fad7287c,Americas,United States of America,Starbucks,6970-87669,Company Owned,Stockton,CA,US
6609d38b84cdd505fad7287d,Americas,United States of America,Starbucks,24424-237885,Company Owned,Stockton,CA,US
6609d38b84cdd505fad7287e,Americas,United States of America,Starbucks,29754-254253,Licensed,Stockton,CA,US
6609d38b84cdd505fad7287f,Americas,United States of America,Starbucks,10719-99626,Company Owned,Stockton,CA,US
6609d38b84cdd505fad72880,Americas,United States of America,Starbucks,9287-93608,Company Owned,Stockton,CA,US
6609d38b84cdd505fad72881,Americas,United States of America,Starbucks,20685-200251,Company Owned,Stockton,CA,US
6609d38b84cdd505fad72882,Americas,United States of America,Starbucks,5447-1377,Company Owned,Studio City,CA,US
6609d38b84cdd505fad72883,Americas,United States of America,Starbucks,74702-97967,Licensed,Studio City,CA,US
6609d38b84cdd505fad72884,Americas,United States of America,Starbucks,5734-8710,Company Owned,Studio City,CA,US
6609d38b84cdd505fad72885,Americas,United States of America,Starbucks,573-295,Company Owned,Studio City,CA,US
6609d38b84cdd505fad72886,Americas,United States of America,Starbucks,8728-73248,Company Owned,Suisun City,CA,US
6609d38b84cdd505fad72887,Americas,United States of America,Starbucks,6915-197405,Company Owned,Sunland,CA,US
6609d38b84cdd505fad72888,Americas,United States of America,Starbucks,5981-38499,Company Owned,Sunnyvale,CA,US
6609d38b84cdd505fad72889,Americas,United States of America,Starbucks,7021-148965,Licensed,Sunnyvale,CA,US
6609d38b84cdd505fad7288a,Americas,United States of America,Starbucks,2885-73085,Company Owned,Sunnyvale,CA,US
6609d38b84cdd505fad7288b,Americas,United States of America,Starbucks,27172-155164,Licensed,Sunnyvale,CA,US
6609d38b84cdd505fad7288c,Americas,United States of America,Starbucks,539-483,Company Owned,Sunnyvale,CA,US
6609d38b84cdd505fad7288d,Americas,United States of America,Starbucks,74857-73705,Licensed,Sunnyvale,CA,US
6609d38b84cdd505fad7288e,Americas,United States of America,Starbucks,5618-1888,Company Owned,Sunnyvale,CA,US
6609d38b84cdd505fad7288f,Americas,United States of America,Starbucks,8856-95212,Company Owned,Sunnyvale,CA,US
6609d38b84cdd505fad72890,Americas,United States of America,Starbucks,74856-73694,Licensed,Sunnyvale,CA,US
6609d38b84cdd505fad72891,Americas,United States of America,Starbucks,13603-108434,Company Owned,Sunnyvale,CA,US
6609d38b84cdd505fad72892,Americas,United States of America,Starbucks,25394-240832,Company Owned,Sunnyvale,CA,US
6609d38b84cdd505fad72893,Americas,United States of America,Starbucks,79730-124264,Licensed,Susanville,CA,US
6609d38b84cdd505fad72894,Americas,United States of America,Starbucks,8114-95791,Company Owned,Susanville,CA,US
6609d38b84cdd505fad72895,Americas,United States of America,Starbucks,25059-221464,Company Owned,Sylmar,CA,US
6609d38b84cdd505fad72896,Americas,United States of America,Starbucks,17123-178486,Licensed,Taft,CA,US
6609d38b84cdd505fad72897,Americas,United States of America,Starbucks,9074-139228,Company Owned,Tarzana,CA,US
6609d38b84cdd505fad72898,Americas,United States of America,Starbucks,11779-106400,Company Owned,Tarzana,CA,US
6609d38b84cdd505fad72899,Americas,United States of America,Starbucks,74625-94036,Licensed,Tarzana,CA,US
6609d38b84cdd505fad7289a,Americas,United States of America,Starbucks,29356-237360,Licensed,Tehachapi,CA,US
6609d38b84cdd505fad7289b,Americas,United States of America,Starbucks,8726-94570,Company Owned,Tehachapi,CA,US
6609d38b84cdd505fad7289c,Americas,United States of America,Starbucks,8908-95240,Company Owned,Temecula,CA,US
6609d38b84cdd505fad7289d,Americas,United States of America,Starbucks,14486-119046,Company Owned,Temecula,CA,US
6609d38b84cdd505fad7289e,Americas,United States of America,Starbucks,10145-98467,Company Owned,Temecula,CA,US
6609d38b84cdd505fad7289f,Americas,United States of America,Starbucks,7927-95613,Company Owned,Temecula,CA,US
6609d38b84cdd505fad728a0,Americas,United States of America,Teavana,28628-249965,Company Owned,Temecula,CA,US
6609d38b84cdd505fad728a1,Americas,United States of America,Starbucks,10188-99477,Company Owned,Temecula,CA,US
6609d38b84cdd505fad728a2,Americas,United States of America,Starbucks,73500-69560,Licensed,Temecula,CA,US
6609d38b84cdd505fad728a3,Americas,United States of America,Starbucks,73560-79487,Licensed,Temecula,CA,US
6609d38b84cdd505fad728a4,Americas,United States of America,Starbucks,5695-217005,Company Owned,Temecula,CA,US
6609d38b84cdd505fad728a5,Americas,United States of America,Starbucks,48888-245644,Licensed,Temecula,CA,US
6609d38b84cdd505fad728a6,Americas,United States of America,Starbucks,9902-98297,Company Owned,Temecula,CA,US
6609d38b84cdd505fad728a7,Americas,United States of America,Starbucks,5884-33439,Company Owned,Temecula,CA,US
6609d38b84cdd505fad728a8,Americas,United States of America,Starbucks,5949-249209,Company Owned,Temecula,CA,US
6609d38b84cdd505fad728a9,Americas,United States of America,Starbucks,6746-77940,Company Owned,Temple City,CA,US
6609d38b84cdd505fad728aa,Americas,United States of America,Starbucks,5628-197744,Company Owned,Thousand Oaks,CA,US
6609d38b84cdd505fad728ab,Americas,United States of America,Starbucks,8746-94662,Company Owned,Thousand Oaks,CA,US
6609d38b84cdd505fad728ac,Americas,United States of America,Starbucks,74939-99028,Licensed,Thousand Oaks,CA,US
6609d38b84cdd505fad728ad,Americas,United States of America,Starbucks,74123-25647,Licensed,Thousand Oaks,CA,US
6609d38b84cdd505fad728ae,Americas,United States of America,Starbucks,17656-175784,Company Owned,Thousand Oaks,CA,US
6609d38b84cdd505fad728af,Americas,United States of America,Starbucks,76897-131630,Licensed,Thousand Oaks,CA,US
6609d38b84cdd505fad728b0,Americas,United States of America,Starbucks,19684-200324,Company Owned,Thousand Oaks,CA,US
6609d38b84cdd505fad728b1,Americas,United States of America,Starbucks,22799-210125,Licensed,Thousand Oaks,CA,US
6609d38b84cdd505fad728b2,Americas,United States of America,Teavana,28593-249827,Company Owned,THOUSAND OAKS,CA,US
6609d38b84cdd505fad728b3,Americas,United States of America,Starbucks,5445-863,Company Owned,Thousand Oaks,CA,US
6609d38b84cdd505fad728b4,Americas,United States of America,Starbucks,5492-1614,Company Owned,Thousand Oaks,CA,US
6609d38b84cdd505fad728b5,Americas,United States of America,Starbucks,8785-238824,Company Owned,Thousand Oaks,CA,US
6609d38b84cdd505fad728b6,Americas,United States of America,Starbucks,5830-159944,Company Owned,Thousand Oaks,CA,US
6609d38b84cdd505fad728b7,Americas,United States of America,Starbucks,9790-98069,Company Owned,Thousand Oaks,CA,US
6609d38b84cdd505fad728b8,Americas,United States of America,Starbucks,5219-423,Company Owned,Thousand Oaks,CA,US
6609d38b84cdd505fad728b9,Americas,United States of America,Starbucks,5720-5663,Company Owned,Torrance,CA,US
6609d38b84cdd505fad728ba,Americas,United States of America,Starbucks,5651-1915,Company Owned,Torrance,CA,US
6609d38b84cdd505fad728bb,Americas,United States of America,Starbucks,5246-316,Company Owned,Torrance,CA,US
6609d38b84cdd505fad728bc,Americas,United States of America,Starbucks,75867-86520,Licensed,Torrance,CA,US
6609d38b84cdd505fad728bd,Americas,United States of America,Starbucks,524-468,Company Owned,Torrance,CA,US
6609d38b84cdd505fad728be,Americas,United States of America,Starbucks,6687-69960,Company Owned,Torrance,CA,US
6609d38b84cdd505fad728bf,Americas,United States of America,Starbucks,74511-25707,Licensed,Torrance,CA,US
6609d38b84cdd505fad728c0,Americas,United States of America,Starbucks,6856-82370,Company Owned,Torrance,CA,US
6609d38b84cdd505fad728c1,Americas,United States of America,Starbucks,656-219067,Company Owned,Torrance,CA,US
6609d38b84cdd505fad728c2,Americas,United States of America,Starbucks,5714-7927,Company Owned,Torrance,CA,US
6609d38b84cdd505fad728c3,Americas,United States of America,Teavana,28238-250164,Company Owned,Torrance,CA,US
